I,188,4001,"Natural  rubber,  balata,  gutta-percha,  guayule,  chicle  and similar natural gums, in primary forms or in plates, sheets",2.50%,2.50%,5%,
,,,or strip,,,,
I,188A,4004 00 00,"Waste, parings or scrap of rubber (other than hard rubber)",2.50%,2.50%,5%,
I,189,4011 30 00,"New   pneumatic   tyres,   of   rubber   of   a   kind   used   on aircraft",2.50%,2.50%,5%,
I,190,"4011, 4013","Pneumatic tyres or inner tubes, of rubber, of a kind used on  /  in  bicycles,  cycle  -rickshaws  and  three  wheeled",2.50%,2.50%,5%,
,,,powered cycle rickshaws,,,,
I,191,4016,Erasers,2.50%,2.50%,5%,
I,191A,4017,Waste or scrap of hard rubber,2.50%,2.50%,5%,
I,192,4101,"Raw  hides  and  skins  of  bovine  (including  buffalo)  or equine  animals  (fresh,  or  salted,  dried,  limed,  pickled  or otherwise preserved, but not tanned, parchment-dressed or",2.50%,2.50%,5%,
,,,"further prepared), whether or not dehaired or split",,,,
I,193,4102,"Raw  skins  of  sheep  or  lambs  (fresh,  or  salted,  dried, limed,  pickled  or  otherwise  preserved,  but  not  tanned, parchment-dressed  or  further  prepared),  whether  or  not",2.50%,2.50%,5%,
,,,with wool on or split,,,,
I,194,4103,"Other  raw  hides and  skins (fresh,  or  salted,  dried,  limed, pickled    or    otherwise    preserved,    but    not    tanned, parchment-dressed  or  further  prepared),  whether  or  not",2.50%,2.50%,5%,
,,,dehaired or split,,,,
I,195,4104,Tanned  or  crust  hides  and  skins  of  bovine  (including,2.50%,2.50%,5%,
,,,"buffalo) or equine animals, without hair on, whether or not split, but not further prepared",,,,
I,196,4105,"Tanned or crust skins of sheep or lambs, without wool on,",2.50%,2.50%,5%,
,,,"whether or not split, but not further prepared",,,,
I,197,4106,"Tanned or crust hides and skins of other animals, without",2.50%,2.50%,5%,
,,,"wool  or  hair  on,  whether  or  not  split,  but  not  further prepared",,,,
I,197A,,Omitted ,,,,
I,197B,,Omitted ,,,,
I,197C,,Omitted ,,,,
I,197D,,Omitted ,,,,
I,197E,,Omitted ,,,,
I,198,4401,"Wood in chips or particles; sawdust  and wood waste and scrap,  whether  or  not  agglomerated  in  logs,  briquettes,",2.50%,2.50%,5%,
,,,pellets or similar forms,,,,
I,198A,4501,"Natural cork, raw or simply prepared",2.50%,2.50%,5%,
I,198A A,"4601, 4602","Manufactures of straw,  of esparto  or  of other  plaiting materials; basketware and wickerwork",2.50%,2.50%,5%,
I,198B,4707,Recovered waste or scrap of paper or paperboard],2.50%,2.50%,5%,
I,199,4801,"Newsprint, in rolls or sheets",2.50%,2.50%,5%,
I,200,4823,"Kites, Paper mache articles",2.50%,2.50%,5%,
I,201,4901,"Brochures, leaflets and similar printed matter, whether or",2.50%,2.50%,5%,
,,,not in single sheets,,,,
I,202,5004 to,Silk yarn,2.50%,2.50%,5%,
,,5006,,,,,
I,203,5007,Woven fabrics of silk or of silk waste,2.50%,2.50%,5%,
I,204,5104,"Garneted  stock of wool or of  fine  or  coarse  animal  hair,",2.50%,2.50%,5%,
,,,shoddy wool,,,,
I,205,5105,"Wool and fine or coarse animal hair, carded or combed",2.50%,2.50%,5%,
I,206,5106 to 5110,Yarn of wool or of animal hair,2.50%,2.50%,5%,
I,207,5111 to,Woven fabrics of wool or of animal hair,2.50%,2.50%,5%,
,,5113,,,,,
I,208,5201 to,Cotton and Cotton waste,2.50%,2.50%,5%,
,,5203,,,,,
I,209,5204,"Cotton sewing thread, whether or not put up for retail sale",2.50%,2.50%,5%,
I,210,5205 to,Cotton yarn [other than khadi yarn],2.50%,2.50%,5%,
,,5207,,,,,
I,211,5208 to,Woven fabrics of cotton,2.50%,2.50%,5%,
,,5212,,,,,
I,212,5301,"All goods i.e. flax, raw or processed but not spun; flax tow",2.50%,2.50%,5%,
,,,and waste (including yarn waste and garneted stock),,,,
I,213,5302,"True hemp (Cannabis sativa L), raw or processed but not",2.50%,2.50%,5%,
,,,spun; tow  and  waste  of true  hemp  (including  yarn waste and garneted stock),,,,
I,214,5303,"All goods i.e. textile bast fibres [other than jute fibres, raw or processed but not spun]; tow and waste of these fibres",2.50%,2.50%,5%,
,,,(including yarn waste and garneted stock),,,,
I,215,5305 to,"All goods other than coconut coir fibre] including yarn of flax,  jute, other textile  bast  fibres,  other  vegetable textile fibres; paper yarn, [including coir pith compost pre-packaged and labelled.",2.50%,2.50%,5%,
,,5308,,,,,
I,216,5309 to,"Woven fabrics of other vegetable textile fibres, paper yarn",2.50%,2.50%,5%,
,,5311,,,,,
I,217,"5407, 5408",Woven fabrics of manmade textile materials,2.50%,2.50%,5%,
I,218,5512 to,Woven fabrics of manmade staple fibres,2.50%,2.50%,5%,
,,5516,,,,,
I,218A,5605 00 10,"Real zari thread  (gold)  and  silver  thread,  combined  with",2.50%,2.50%,5%,
,,,textile thread,,,,
I,218B,5607,"Jute twine, coir cordage or ropes",2.50%,2.50%,5%,
I,218C,5608,"Knotted netting of twine, cordage or rope; made up fishing",2.50%,2.50%,5%,
,,,"nets and other made up nets, of textile materials",,,,
I,218D,5609,Products of coir,2.50%,2.50%,5%,
I,219,"5702,","Coir   mats,   matting,   floor   covering   and   handloom durries",2.50%,2.50%,5%,
,,"5703,",,,,,
,,5705,,,,,
I,219A,5801,All goods,2.50%,2.50%,5%,
I,219A A,5806,"Narrow woven fabrics, other than goods of heading 5807; narrow fabrics consisting of warp without weft assembled",2.50%,2.50%,5%,
,,,by means of an adhesive (bolducs),,,,
I,219B,5808,Saree fall,2.50%,2.50%,5%,
I,220,"5809, 5810","Embroidery or zari articles, that is to say,- imi, zari, kasab, salma,  dabka,  chumki,   gota,  sitara,  naqsi,  kora,  glass",2.50%,2.50%,5%,
,,,"beads, badla,  gizai",,,,
I,221,60,Knitted or crocheted fabrics [All goods],2.50%,2.50%,5%,
I,222,61 or 6501,"Article  of  apparel  and  clothing  accessories  or  cap/topi, knitted or crocheted, of sale value not exceeding Rs 1000",2.50%,2.50%,5%,
,,or 6505,per piece,,,,
I,223,62,"Articles of apparel and clothing accessories, not knitted or crocheted, of sale value not exceeding Rs. 1000 per piece",2.50%,2.50%,5%,
I,224,63  [other than 6305 32,"Other  made  up  textile  articles,  sets,  of  sale  value  not exceeding Rs. 1000 per piece",2.50%,2.50%,5%,
,,"00, 6309]",,,,,
I,224A,6309 or,Worn clothing and other worn articles; rags,2.50%,2.50%,5%,
,,6310,,,,,
I,225,,Omitted,,,,
I,225A,6602 00 00,Walking-sticks including seat sticks,2.50%,2.50%,5%,
I,,,Omitted,,,,
I,,,Omitted,,,,
I,,,Omitted,,,,
I,,,Omitted,,,,
I,228A,7001,Cullet or other waste or scrap of glass,2.50%,2.50%,5%,
I,229,7018,Glass beads.,2.50%,2.50%,5%,
I,230,,Omitted ,,,,
I,230A,"8407 10 00,",Aircraft engines,2.50%,2.50%,5%,
,,8411,,,,,
I,231,"8413, 8413",Hand pumps and parts thereof,2.50%,2.50%,5%,
,,91,,,,,
I,232,,Omitted ,,,,
I,233,,Omitted ,,,,
I,234,,Omitted,,,,
I,234A,,Omitted ,,,,
I,234B,8504,Charger   or   charging   station   for   Electrically   operated,2.50%,2.50%,5%,
,,,vehicles,,,,
I,234C,,Omitted ,,,,
I,235,,[Omitted],,,,
I,236,,[Omitted],,,,
I,237,,[Omitted],,,,
I,238,,[Omitted],,,,
I,239,,[Omitted],,,,
I,240,,[Omitted],,,,
I,241,,[Omitted],,,,
I,242,,[Omitted],,,,
I,242A,87,"Electrically  operated  vehicles,  including  two  and  three wheeled electric vehicles. Explanation .- For the purposes of   this   entry,   “Electrically   operated   vehicles”   means vehicles which are run solely on electrical energy derived from  an  external  source  or  from  one  or  more  electrical",2.50%,2.50%,5%,
,,,batteries fitted to  such road vehicles and shall include E- bicycles.,,,,
I,243,8713,"Carriages  for  disabled  persons,  whether  or not  motorised",2.50%,2.50%,5%,
,,,or otherwise mechanically propelled,,,,
I,243A,8714 20,Parts and accessories of carriage for disabled persons],2.50%,2.50%,5%,
I,243B,88 or Any other chapter,"Scientific      and      technical      instruments,      apparatus, equipment,  accessories,  parts,  components,  spares,  tools, mock  ups  and  modules,  raw  material  and  consumables",2.50%,2.50%,5%,
,,,required for launch vehicles and satellites and payloads,,,,
I,244,8802 or,"Other   aircraft   (for   example,   helicopters,   aeroplanes)",2.50%,2.50%,5%,
,,8806,"except  the  items  covered  in  Sl.  No.  383  in  Schedule  III, other than for personal use",,,,
I,245,8807,Parts of goods of heading 8802 or 8806 (except parts of,2.50%,2.50%,5%,
,,,items covered in Sl. No. 383 in Schedule III),,,,
I,246,8901,"Cruise  ships,  excursion  boats,  ferry-boats,  cargo  ships, barges and similar  vessels  for the transport of persons or",2.50%,2.50%,5%,
,,,goods,,,,
I,247,8902,Fishing   vessels;   factory   ships   and   other   vessels   for,2.50%,2.50%,5%,
,,,processing or preserving fishery products,,,,
I,248,8904,Tugs and pusher craft,2.50%,2.50%,5%,
I,249,8905,"Light-vessels,   fire-floats,  dredgers,  floating  cranes  and other  vessels  the  navigability  of  which  is  subsidiary  to their    main    function;    floating    docks;    floating    or",2.50%,2.50%,5%,
,,,submersible drilling or production platforms,,,,
I,250,8906,"Other vessels, including warships and lifeboats other than",2.50%,2.50%,5%,
,,,rowing boats,,,,
I,251,8907,"Other floating structures (for example, rafts, tanks, coffer-",2.50%,2.50%,5%,
,,,"dams, landing-stages, buoys and beacons)",,,,
I,252,Any chapter,"Parts of goods of headings 8901, 8902, 8904, 8905, 8906,",2.50%,2.50%,5%,
,,,8907,,,,
I,253,90,Coronary stents  and  coronary stent  systems  for  use  with,2.50%,2.50%,5%,
,,,cardiac catheters,,,,
I,254,90 or any other,Artificial kidney,2.50%,2.50%,5%,
,,Chapter,,,,,
I,255,90 or 84,Disposable sterilized dialyzer or micro barrier of artificial,2.50%,2.50%,5%,
,,,kidney,,,,
I,255A,9021,"Orthopaedic appliances, such as crutches, surgical belts, and trusses; Splints and other fracture appliances; artificial parts of the body; other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability; intraocular lens [other than hearing aids]”;",2.50%,2.50%,5%,
I,256,90 or any other Chapter,"Parts of the following goods, namely:-",2.50%,2.50%,5%,
,,,(i)        Crutches;,,,,
,,,(ii)       Wheel chairs;,,,,
,,,(iii)      Walking frames;,,,,
,,,(iv)      Tricycles;,,,,
,,,(v)       Braillers; and,,,,
,,,(vi)      Artificial limbs,,,,
I,257,90 or any other,"Assistive  devices,  rehabilitation aids and  other  goods for disabled, specified in List 3 appended to this Schedule",2.50%,2.50%,5%,
,,Chapter,,,,,
I,257A,9404,Cotton  quilts  of  sale  value  not  exceeding  Rs.  1000  per piece,2.50%,2.50%,5%,
I,257B,9401 10 00,Aircraft seats,2.50%,2.50%,5%,
I,258,9405,Kerosene pressure lantern,2.50%,2.50%,5%,
I,259,"9405 91 00,",Parts of kerosene pressure lanterns including gas mantles,2.50%,2.50%,5%,
,,9405 92 00,,,,,
,,or 9405 99,,,,,
,,0,,,,,
I,259A,9503,Toy ballons made of natural rubber latex],2.50%,2.50%,5%,
I,259B,9507,Fishing hooks,2.50%,2.50%,5%,
I,259C,9601,Worked corals other than articles of coral,2.50%,2.50%,5%,
I,260,9603 other,"Broomsticks  [other  than  brooms  consisting  of  twigs  or other vegetable materials bound together, with or without",2.50%,2.50%,5%,
,,than 9603 10,handles,,,,
,,0,,,,,
I,261,9704,"Postage  or  revenue  stamps,  stamp-postmarks,  first-day",2.50%,2.50%,5%,
,,,"covers,  postal  stationery  (stamped  paper),  and  the  like, used or unused, other than those of heading 4907",,,,
I,262,9705,Numismatic coins,2.50%,2.50%,5%,
I,263,9804,"Drugs  or  medicines  including  their  salts  and  esters  and diagnostic   test   kits   specified   at   S.No.180   above   and Formulations  specified  at  S.No.181  above,  intended  for",2.50%,2.50%,5%,
,,,personal use.,,,,
I,263A,Any Chapter,"Rosaries, prayer beads or Hawan samagri",2.50%,2.50%,5%,
I,264,,Omitted,,,,
I,7*,4601 and 4602,"Mats,  matting  and  screens  of  vegetable  material, basketwork,   wickerwork   and   other   articles   of vegetable   materials   or   other   plaiting   material, articles  of  loofah  (including  of  bamboo,  rattan, canes   and   other   natural   fibres,   dry   flowers (naturally     dried),     articles     thereof,     ringal, raambaan  article,  shola  items,  Kouna/chumthang (water  reeds)  crafts,  articles  of  Water  hyacinth,",2.50%,2.50%,5%,
,,,korai mat],,,,
I,8*,4823,Articles made of paper mache,2.50%,2.50%,5%,
I,9*,"5607, 5609",Coir articles,2.50%,2.50%,5%,
I,10*,"5609 00 20,","Toran,  Doorway  Decoration  made  from  cotton",2.50%,2.50%,5%,
,,5609 00 90,yarn or woollen yarn and aabhala (mirror) with or without hanging flaps,,,,
I,11*,57,Handmade  carpets  and  other  handmade  textile,2.50%,2.50%,5%,
,,,floor coverings (including namda/gabba),,,,
I,12*,5804 30 00,Handmade lace,2.50%,2.50%,5%,
I,13*,5805,Hand-woven tapestries,2.50%,2.50%,5%,
I,14*,5808 10,Hand-made  braids  and  ornamental  trimming  in the piece,2.50%,2.50%,5%,
I,15*,5810,Hand embroidered articles,2.50%,2.50%,5%,
I,16*,"6117, 6214",Handmade/hand   embroidered   shawls    of   sale,2.50%,2.50%,5%,
,,,value not exceeding Rs. 1000 per piece,,,,
I,23*,7018 10,"Bangles, beads and small ware",2.50%,2.50%,5%,
II,1,"0101 21 00,",Live horses,6%,6%,12%,
,,0101 29,,,,,
II,2,,[Omitted],,,,
II,3,,[Omitted],,,,
II,4,,[Omitted],,,,
II,5,,[Omitted],,,,
II,6,,[Omitted],,,,
II,7,,[Omitted],,,,
II,8,,[Omitted],,,,
II,9,,[Omitted],,,,
II,10,,[Omitted],,,,
II,11,"0402 91 10,",Condensed milk,6%,6%,12%,
,,0402 99 20,,,,,
II,12,405,"Butter  and  other  fats  (i.e.  ghee,  butter  oil,",6%,6%,12%,
,,,etc.)   and   oils   derived   from   milk;   dairy spreads,,,,
II,13,406,Cheese,6%,6%,12%,
II,14,801,"Brazil nuts, dried, whether or not Shelled or Peeled ",6%,6%,12%,
II,15,802,"Other nuts, dried, whether or not shelled or peeled,   such   as   Almonds,   Hazelnuts   or filberts (Corylus  spp.),  Chestnuts (Castanea spp.),   Pistachios,   Macadamia   nuts,   Kola nuts (Cola spp.), Pine nuts [other than dried areca nuts]",6%,6%,12%,
II,16,804,"Dates  (soft  or  hard),  figs,  pineapples, avocados,      guavas  ,mangoes (other than mangoes sliced, dried) and mangosteens, dried.",6%,6%,12%,
II,16A,805,"Citrus  fruit,   such  as  Oranges,   Mandarins (including     tangerines     and     satsumas); clementines,   wilkings   and   similar   citrus hybrids,    Grapefruit,    including    pomelos, Lemons (Citrus limon, Citrus limonum) and limes  (Citrus  aurantifolia,  Citrus  latifolia), dried”;",6%,6%,12%,
